property_id,host_id,country_code,property_type,room_type,price,security_deposit,cleaning_fee,accommodates,bedrooms,beds,bathrooms,number_of_reviews,review_scores_rating
PID_00320,50922516,TR,Apartment,Private room,47,NA,NA,2,1,1,1,0,NA
PID_00321,64229195,BR,Apartment,Entire home/apt,298,2800,350,6,2,3,2,0,NA
PID_00322,64246576,PT,House,Entire home/apt,65,0,0,6,2,2,1,29,96
PID_00323,64271406,HK,Apartment,Shared room,502,NA,NA,1,1,1,1,0,NA
PID_00324,3039107,ES,Apartment,Entire home/apt,87,150,75,5,3,4,2,95,90
PID_00325,39366616,US,Farm stay,Private room,135,NA,75,2,1,1,1,9,98
PID_00326,64501912,PT,House,Entire home/apt,125,250,40,4,2,2,2.5,22,96
PID_00327,6590093,US,Cabin,Entire home/apt,80,275,0,2,1,1,1,291,99
PID_00328,11296398,BR,Apartment,Entire home/apt,1600,NA,NA,6,3,3,2,0,NA
PID_00329,5933563,ES,Apartment,Private room,95,NA,NA,1,1,1,1,17,96
PID_00330,34746769,CA,Apartment,Private room,40,NA,NA,2,1,1,1,4,95
PID_00331,64763737,ES,Apartment,Entire home/apt,199,150,20,6,3,5,1.5,165,97
PID_00332,64790803,BR,Loft,Private room,239,NA,200,2,1,1,1,1,100
PID_00333,53473426,BR,Apartment,Entire home/apt,351,0,199,7,2,3,1,14,96
PID_00334,28343654,PT,Apartment,Entire home/apt,45,100,20,2,1,1,1,57,89
PID_00335,1630185,PT,Loft,Entire home/apt,70,NA,20,4,1,2,1,7,100
PID_00336,23702343,TR,Serviced apartment,Entire home/apt,564,NA,NA,12,3,7,2,18,94
PID_00337,118676,AU,Apartment,Entire home/apt,225,2000,200,7,3,3,2,27,99
PID_00338,63625732,BR,Condominium,Entire home/apt,3301,NA,NA,8,4,7,3.5,0,NA
PID_00339,6600521,ES,Apartment,Entire home/apt,255,300,90,6,3,5,2,126,96
PID_00340,37158316,TR,Apartment,Private room,132,NA,0,2,1,1,1,0,NA
PID_00341,5808427,AU,Condominium,Entire home/apt,171,900,200,4,2,2,1,12,90
PID_00342,11889057,AU,Apartment,Entire home/apt,139,500,40,2,1,1,1,32,96
PID_00343,31130448,TR,Apartment,Private room,42,NA,NA,1,1,1,1,0,NA
PID_00344,42947939,US,Apartment,Entire home/apt,69,0,79,2,0,1,1,53,84
PID_00345,42947939,US,Apartment,Entire home/apt,94,0,69,3,0,1,1,88,94
PID_00346,7892168,CA,Apartment,Entire home/apt,30,NA,NA,2,0,2,1,2,90
PID_00347,10638375,TR,Loft,Private room,264,NA,NA,2,1,1,1,0,NA
PID_00348,65171414,TR,Boutique hotel,Private room,385,NA,NA,2,1,1,1,0,NA
PID_00349,5940318,ES,Apartment,Entire home/apt,59,150,50,5,2,4,1,212,92
PID_00350,6555247,TR,Apartment,Entire home/apt,322,0,0,3,1,2,1,193,86
PID_00351,65157445,US,Apartment,Private room,80,NA,30,2,1,1,1,27,95
PID_00352,13200680,US,Condominium,Entire home/apt,349,0,0,4,1,2,1,1,100
PID_00353,65451439,BR,Apartment,Entire home/apt,746,5595,242,4,1,4,1,2,80
PID_00354,65472552,HK,Apartment,Private room,589,NA,NA,3,1,2,1,33,99
PID_00355,611716,US,Apartment,Entire home/apt,165,250,60,4,2,2,2,23,99
PID_00356,11794497,BR,Apartment,Entire home/apt,287,NA,NA,3,1,2,1,0,NA
PID_00357,65505273,BR,Apartment,Entire home/apt,1201,NA,NA,8,3,2,3,0,NA
PID_00358,4329168,US,Apartment,Entire home/apt,70,500,16,2,1,2,1,4,93
PID_00359,1179218,PT,Boat,Entire home/apt,200,NA,50,2,1,2,1,0,NA
PID_00360,9750723,PT,Apartment,Entire home/apt,45,90,25,5,2,4,1,44,98
PID_00361,36133410,US,Serviced apartment,Entire home/apt,595,500,NA,8,2,4,2,3,100
PID_00362,42705922,US,Condominium,Private room,135,NA,124,3,0,3,1,72,88
PID_00363,65476617,TR,Apartment,Entire home/apt,148,NA,NA,4,2,2,2,0,NA
PID_00364,65709135,PT,Apartment,Entire home/apt,35,0,25,3,1,1,1,15,93
PID_00365,65470260,TR,Loft,Entire home/apt,221,NA,NA,4,2,2,0.5,89,86
PID_00366,1735314,US,Condominium,Entire home/apt,250,400,185,6,2,3,2,15,89
PID_00367,36133410,US,Serviced apartment,Entire home/apt,595,500,NA,8,2,4,2,9,98
PID_00368,13582985,BR,Apartment,Private room,101,900,70,2,2,2,2.5,47,100
PID_00369,6606549,US,Condominium,Entire home/apt,125,0,150,2,1,1,1,49,94
PID_00370,37380647,TR,Apartment,Private room,90,NA,NA,2,2,1,1,0,NA
PID_00371,65782724,TR,Apartment,Entire home/apt,475,NA,119,8,3,4,2,43,97
PID_00372,28684156,BR,Apartment,Entire home/apt,679,NA,NA,4,1,1,2,1,80
PID_00373,40950425,CA,Apartment,Entire home/apt,42,NA,NA,2,0,1,1,18,86
PID_00374,65998243,AU,House,Private room,80,0,50,2,1,1,1,73,99
PID_00375,41874132,AU,Apartment,Entire home/apt,125,150,70,2,0,1,1,70,95
PID_00376,60393674,BR,Apartment,Entire home/apt,1701,NA,NA,2,1,1,1,0,NA
PID_00377,6310602,CA,Loft,Entire home/apt,81,1200,140,3,1,1,1,4,80
PID_00378,66223947,TR,Apartment,Entire home/apt,559,0,268,7,3,4,1,22,93
PID_00379,65925985,BR,Apartment,Private room,399,NA,NA,2,1,1,1,5,100
PID_00380,4636319,US,Apartment,Entire home/apt,97,0,90,3,1,1,1,39,85
PID_00381,66250702,BR,Apartment,Private room,60,NA,NA,1,1,1,1,0,NA
PID_00382,66290175,US,Bungalow,Entire home/apt,160,0,150,2,1,1,1,10,98
PID_00383,1659711,AU,Apartment,Private room,65,NA,50,2,1,2,1,21,98
PID_00384,6708889,HK,Apartment,Entire home/apt,1303,5000,NA,4,1,2,1,60,93
PID_00385,10413701,US,Farm stay,Entire home/apt,350,300,350,10,3,6,3,35,95
PID_00386,1512462,US,Apartment,Entire home/apt,239,0,50,4,0,2,1,119,98
PID_00387,66692549,AU,Apartment,Entire home/apt,70,NA,NA,2,1,1,1,0,NA
PID_00388,66720687,BR,House,Private room,250,NA,NA,2,1,1,1,1,80
PID_00389,66728770,BR,Apartment,Private room,317,NA,NA,2,1,1,1,3,100
PID_00390,15180824,ES,Loft,Entire home/apt,115,3500,300,4,3,4,2,1,100
PID_00391,10199970,AU,Condominium,Private room,85,NA,NA,2,1,1,1,52,98
PID_00392,25700238,US,Condominium,Entire home/apt,174,500,165,4,2,2,2,55,95
PID_00393,299462,ES,Apartment,Entire home/apt,527,200,70,6,2,2,2,90,95
PID_00394,5224253,BR,Apartment,Private room,48,NA,NA,2,1,1,2,0,NA
PID_00395,66910829,BR,House,Private room,112,NA,NA,1,1,1,1,0,NA
PID_00396,37669251,ES,Apartment,Private room,30,NA,NA,2,1,1,1,9,97
PID_00397,6250742,PT,House,Private room,42,0,5,2,5,0,4,203,94
PID_00398,6250742,PT,House,Private room,36,0,5,2,1,2,0,210,92
PID_00399,65812654,BR,Condominium,Private room,351,1000,115,2,1,2,1,1,100
PID_00400,65960798,US,Apartment,Entire home/apt,311,NA,156,4,2,2,1,2,100
PID_00401,67107658,US,Condominium,Entire home/apt,90,200,99,2,1,1,1,55,95
PID_00402,2891070,PT,Apartment,Entire home/apt,75,NA,NA,2,1,1,1,0,NA
PID_00403,25807335,ES,Apartment,Private room,49,NA,NA,2,1,2,1,79,94
PID_00404,67260711,US,House,Entire home/apt,125,125,125,6,1,5,1,0,NA
PID_00405,67350772,PT,Cottage,Entire home/apt,200,NA,NA,8,4,4,2,5,100
PID_00406,67370449,BR,Apartment,Entire home/apt,2201,NA,NA,8,3,5,2.5,0,NA
PID_00407,48405838,TR,Serviced apartment,Private room,221,0,0,4,0,2,1,3,67
PID_00408,27201583,AU,Apartment,Private room,70,NA,20,2,1,1,0,0,NA
PID_00409,67470667,PT,Apartment,Entire home/apt,85,NA,NA,4,2,3,1,17,93
PID_00410,28702061,CA,Apartment,Entire home/apt,90,200,30,2,0,1,1,157,89
PID_00411,67610883,BR,Apartment,Entire home/apt,951,NA,NA,6,3,3,2,0,NA
PID_00412,67651553,US,Apartment,Entire home/apt,110,NA,NA,4,2,3,1,0,NA
PID_00413,67642458,US,Villa,Entire home/apt,650,1000,500,8,4,5,4,10,93
PID_00414,67742378,BR,House,Entire home/apt,5595,NA,NA,16,9,15,7,0,NA
PID_00415,67778225,ES,Apartment,Entire home/apt,150,200,55,6,2,4,1,133,95
PID_00416,2262273,ES,Apartment,Entire home/apt,70,150,80,5,2,4,1,1,100
PID_00417,67974846,PT,Apartment,Entire home/apt,100,0,0,4,1,3,1,0,NA
PID_00418,67720635,TR,Apartment,Private room,84,0,42,2,1,1,1,0,NA
PID_00419,55611844,HK,Apartment,Private room,220,NA,60,2,1,1,1,14,94
PID_00420,68034151,PT,Apartment,Entire home/apt,50,0,15,3,1,1,1,122,90
PID_00421,6841523,BR,Apartment,Entire home/apt,280,947,153,3,1,2,1,15,96
PID_00422,68088388,PT,House,Entire home/apt,55,NA,NA,5,2,2,2,2,100
PID_00423,67645329,BR,House,Private room,56,NA,NA,3,1,2,2,0,NA
PID_00424,624433,BR,Apartment,Entire home/apt,205,380,42,2,0,1,1,77,100
PID_00425,40922297,US,Condominium,Entire home/apt,150,200,150,4,1,1,1,89,94
PID_00426,47893384,BR,Condominium,Entire home/apt,3544,NA,373,10,5,10,8,1,80
PID_00427,68385215,BR,Apartment,Private room,351,NA,NA,2,1,1,1,0,NA
PID_00428,3211895,US,Condominium,Entire home/apt,231,200,168,5,2,3,2,2,100
PID_00429,39360199,PT,Apartment,Entire home/apt,49,500,0,4,1,2,1,54,96
PID_00430,21974494,TR,Apartment,Entire home/apt,264,NA,211,5,2,3,1,0,NA
PID_00431,2538304,BR,Apartment,Entire home/apt,127,3005,170,2,1,1,1,20,99
PID_00432,27808760,TR,Townhouse,Entire home/apt,369,NA,264,2,0,1,1,0,NA
PID_00433,6886290,BR,Apartment,Entire home/apt,90,NA,60,2,1,1,1,81,95
PID_00434,57671630,BR,Apartment,Entire home/apt,112,NA,29,4,1,2,1,128,99
PID_00435,68733158,BR,Loft,Entire home/apt,560,1000,200,4,1,2,2,4,95
PID_00436,68744737,HK,Apartment,Private room,322,NA,NA,1,1,1,0.5,0,NA
PID_00437,36410227,AU,Apartment,Entire home/apt,200,250,215,4,2,2,2,66,90
PID_00438,3285285,BR,Apartment,Entire home/apt,630,3000,150,8,3,4,2.5,6,93
PID_00439,2537484,ES,Loft,Entire home/apt,61,100,30,2,1,1,1,188,84
PID_00440,68827851,TR,Apartment,Private room,148,0,80,4,2,2,1,0,NA
PID_00441,68819474,PT,Apartment,Entire home/apt,30,0,10,4,2,4,1,13,98
PID_00442,6903777,BR,Apartment,Entire home/apt,142,500,0,3,1,1,1,0,NA
PID_00443,50604783,US,Apartment,Entire home/apt,150,150,100,2,1,1,1,27,92
PID_00444,630252,PT,House,Private room,25,NA,10,4,1,3,2,391,97
PID_00445,4501614,BR,House,Private room,701,4000,200,5,1,7,1,2,70
PID_00446,69289887,AU,House,Entire home/apt,999,3000,250,10,5,6,3.5,3,100
PID_00447,13713604,HK,Apartment,Entire home/apt,2802,NA,NA,5,2,2,1,0,NA
PID_00448,37907879,PT,Apartment,Entire home/apt,50,NA,10,6,3,4,2,41,94
PID_00449,13826429,CA,Serviced apartment,Entire home/apt,195,250,0,7,2,3,2,2,80
PID_00450,55031699,ES,Apartment,Private room,39,NA,NA,2,1,2,1,93,94
PID_00451,69411160,BR,Earth house,Entire home/apt,67,0,40,2,1,1,1,1,100
PID_00452,69426488,PT,Townhouse,Entire home/apt,150,0,0,8,3,5,2,58,99
PID_00453,36133410,US,Serviced apartment,Entire home/apt,799,500,NA,8,2,4,2,5,100
PID_00454,34276082,CA,Bed and breakfast,Private room,78,120,7,3,1,1,1,1,NA
PID_00455,69532668,BR,Apartment,Entire home/apt,1000,NA,NA,4,2,3,2,0,NA
PID_00456,69552498,US,Condominium,Entire home/apt,500,0,329,7,2,3,2,4,100
PID_00457,21059720,ES,Apartment,Private room,25,NA,NA,1,1,1,1,1,100
PID_00458,69632663,CA,Apartment,Private room,81,240,25,2,1,1,1,8,98
PID_00459,45563128,CA,Condominium,Entire home/apt,149,300,100,2,0,1,1,22,90
PID_00460,69706719,US,House,Private room,75,NA,NA,4,1,1,1,257,95
PID_00461,51969157,HK,Apartment,Private room,597,0,0,2,1,2,1,20,85
PID_00462,51969157,HK,Apartment,Private room,597,0,0,2,1,2,1,14,81
PID_00463,69792132,TR,Apartment,Private room,121,536,48,4,1,1,1,0,NA
PID_00464,69846031,US,House,Shared room,35,0,5,1,1,1,1.5,109,85
PID_00465,39389132,US,Guest suite,Entire home/apt,65,NA,100,2,1,1,1,85,94
PID_00466,26586136,HK,Apartment,Entire home/apt,1099,1000,500,6,2,2,1,4,100
PID_00467,15956073,US,Guest suite,Entire home/apt,58,NA,6,2,0,1,1,83,98
PID_00468,16130307,US,Condominium,Entire home/apt,277,100,100,4,0,2,1,127,93
PID_00469,69970452,ES,Apartment,Entire home/apt,420,500,90,7,4,4,3,0,NA
PID_00470,6989703,PT,Apartment,Entire home/apt,53,0,25,4,2,3,1,399,93
PID_00471,6990663,BR,Apartment,Entire home/apt,298,NA,150,11,3,8,3,76,89
PID_00472,7624796,US,House,Entire home/apt,135,NA,145,8,2,5,2.5,16,95
PID_00473,70277619,TR,Apartment,Entire home/apt,765,NA,NA,10,3,6,2,6,100
PID_00474,70278258,HK,Apartment,Entire home/apt,502,NA,NA,2,1,2,1,0,NA
PID_00475,65257158,CA,Apartment,Entire home/apt,150,NA,50,3,2,2,1,8,100
PID_00476,2349948,US,Condominium,Entire home/apt,88,200,100,2,0,1,1,42,85
PID_00477,2349948,US,Apartment,Entire home/apt,82,200,100,2,0,1,1,55,89
PID_00478,70428754,US,Apartment,Entire home/apt,299,0,225,7,2,3,2,46,100
PID_00479,36133410,US,Serviced apartment,Entire home/apt,324,500,NA,4,0,2,1,1,100
PID_00480,8579366,CA,Apartment,Private room,35,NA,10,3,1,1,1,7,91
PID_00481,47579953,TR,Apartment,Private room,63,NA,NA,1,1,1,1.5,0,NA
PID_00482,4197248,US,Apartment,Entire home/apt,97,200,60,4,1,2,1,161,93
PID_00483,70622483,TR,Apartment,Entire home/apt,100,NA,NA,4,0,2,1,0,NA
PID_00484,21907588,TR,Boutique hotel,Private room,84,0,0,2,1,1,1,18,92
PID_00485,6770114,TR,Bed and breakfast,Private room,448,NA,NA,1,1,NA,NA,0,NA
PID_00486,12243051,CA,Apartment,Entire home/apt,152,400,165,8,4,4,1,22,94
PID_00487,30649536,US,House,Private room,45,NA,NA,2,1,1,1,0,NA
PID_00488,70726608,US,House,Entire home/apt,269,0,399,10,4,5,1.5,15,88
PID_00489,70727802,HK,Apartment,Private room,502,7000,200,1,1,1,1,5,92
PID_00490,70732041,US,Apartment,Entire home/apt,165,200,150,4,2,2,1,66,99
PID_00491,10992442,HK,Apartment,Private room,2496,NA,NA,2,1,1,1,0,NA
PID_00492,2496682,BR,Apartment,Entire home/apt,351,0,150,3,1,2,1,0,NA
PID_00493,100995,US,Townhouse,Entire home/apt,245,500,270,5,2,3,2,67,98
PID_00494,17789572,PT,Apartment,Entire home/apt,80,0,0,5,2,4,2,27,92
PID_00495,50124,US,Townhouse,Private room,130,250,NA,4,1,2,1,231,98
PID_00496,7041181,TR,Apartment,Private room,195,NA,NA,3,1,3,1,0,NA
PID_00497,71193770,AU,Guest suite,Private room,60,NA,15,2,1,1,1,469,95
PID_00498,71211231,US,Apartment,Private room,34,NA,NA,1,1,1,1,2,90
PID_00499,71356914,BR,Apartment,Private room,578,NA,187,2,1,1,1,0,NA
PID_00500,71368880,PT,Condominium,Entire home/apt,35,NA,NA,3,1,2,1,181,98
PID_00501,5591356,CA,Apartment,Private room,50,0,10,5,2,2,1,39,95
PID_00502,26168204,US,House,Entire home/apt,299,500,200,8,3,7,2,30,99
PID_00503,71680254,BR,Condominium,Entire home/apt,560,NA,37,6,3,5,3,0,NA
PID_00504,71836886,CA,Apartment,Entire home/apt,240,NA,NA,2,1,1,1,0,NA
PID_00505,72157506,CA,Apartment,Private room,36,NA,NA,1,1,1,1,0,NA
PID_00506,33813811,CA,Apartment,Private room,20,NA,NA,2,1,1,1,7,94
PID_00507,72178968,US,Apartment,Entire home/apt,249,1500,160,6,2,6,1,8,86
PID_00508,7089390,BR,Apartment,Entire home/apt,168,400,0,2,1,1,1,227,91
PID_00509,60271425,PT,Apartment,Entire home/apt,75,0,15,4,1,2,1,110,95
PID_00510,43793840,US,Condominium,Entire home/apt,142,100,98,2,0,1,1,41,87
PID_00511,72363890,PT,House,Private room,32,NA,NA,2,1,1,3,73,87
PID_00512,1412548,US,Apartment,Private room,60,100,50,1,1,1,1,1,100
PID_00513,42618840,US,Condominium,Entire home/apt,400,0,204,6,2,4,2,3,100
PID_00514,23226762,ES,Apartment,Entire home/apt,805,800,180,6,3,6,2,0,NA
PID_00515,72441964,TR,Apartment,Private room,105,NA,NA,1,1,1,1,0,NA
PID_00516,72256100,US,Condominium,Entire home/apt,119,300,300,5,1,3,1,73,99
PID_00517,3333326,ES,Apartment,Private room,30,NA,NA,2,1,1,1,28,96
PID_00518,72586802,BR,House,Private room,179,NA,NA,2,1,2,1,0,NA
PID_00519,7121880,BR,Loft,Entire home/apt,198,400,150,3,1,2,1,6,93
PID_00520,6750067,AU,Apartment,Entire home/apt,139,NA,60,2,1,1,1,67,89
PID_00521,72879463,PT,Apartment,Entire home/apt,120,300,40,4,2,2,2,13,100
PID_00522,72903056,TR,Serviced apartment,Entire home/apt,121,527,105,2,1,2,1,8,97
PID_00523,52188020,US,House,Private room,125,100,35,3,1,2,1,38,88
PID_00524,27160648,ES,Apartment,Private room,50,NA,10,1,1,1,1,4,90
PID_00525,680107,US,House,Entire home/apt,604,500,578,7,3,4,2,7,100
PID_00526,73300725,AU,Apartment,Private room,569,NA,NA,2,1,1,0.5,0,NA
PID_00527,740644,US,Apartment,Entire home/apt,99,0,85,2,0,1,1,108,93
PID_00528,73408524,PT,Apartment,Entire home/apt,129,250,90,5,2,4,2,13,97
PID_00529,12243051,CA,Apartment,Entire home/apt,90,400,111,4,2,2,1,33,92
PID_00530,10249776,ES,Apartment,Entire home/apt,300,NA,NA,6,3,3,2,34,94
PID_00531,43758594,TR,Apartment,Entire home/apt,369,NA,NA,4,1,1,1,23,95
PID_00532,10249776,ES,Apartment,Entire home/apt,295,NA,NA,4,2,2,2,27,98
PID_00533,4584648,HK,Apartment,Private room,243,1000,0,1,1,1,1,1,80
PID_00534,1363435,US,Apartment,Entire home/apt,140,NA,55,2,0,1,1,32,99
PID_00535,70570922,AU,Apartment,Entire home/apt,209,500,NA,5,0,3,1,4,60
PID_00536,51278102,US,Loft,Entire home/apt,300,250,250,4,2,2,2,41,97
PID_00537,382154,CA,Townhouse,Entire home/apt,208,500,125,7,4,4,1.5,3,100
PID_00538,6947726,CA,Apartment,Private room,55,NA,10,2,1,1,1,39,97
PID_00539,7101594,AU,Bed and breakfast,Private room,139,0,25,4,3,2,1,30,91
PID_00540,64172780,US,Townhouse,Private room,50,NA,20,2,1,1,2,7,89
PID_00541,20155350,BR,Apartment,Entire home/apt,1529,NA,560,6,2,2,1,0,NA
PID_00542,5654668,US,Condominium,Entire home/apt,119,0,165,2,1,1,1,44,90
PID_00543,74215308,PT,Apartment,Entire home/apt,55,0,0,3,1,1,1,22,86
PID_00544,37153965,HK,Apartment,Entire home/apt,416,1000,200,2,2,1,1,13,97
PID_00545,74484936,BR,Apartment,Private room,78,500,120,1,1,1,2,0,NA
PID_00546,74491713,TR,Apartment,Entire home/apt,264,NA,NA,1,1,1,1,0,NA
PID_00547,69799996,PT,Apartment,Entire home/apt,45,0,26,6,3,5,1.5,37,92
PID_00548,7182180,US,Apartment,Private room,73,0,45,1,1,1,1,6,100
PID_00549,44847267,ES,Apartment,Private room,18,NA,NA,1,1,1,1.5,3,100
PID_00550,74710222,CA,Apartment,Entire home/apt,90,250,50,6,2,3,1,18,94
PID_00551,63403741,US,Apartment,Entire home/apt,130,NA,100,4,2,4,1,51,89
PID_00552,507186,US,Apartment,Entire home/apt,125,200,50,2,2,1,1,15,100
PID_00553,74782612,TR,Apartment,Entire home/apt,385,0,268,4,2,2,1,39,96
PID_00554,74831686,BR,Apartment,Entire home/apt,933,9325,336,5,2,3,2,0,NA
PID_00555,71576305,BR,Apartment,Entire home/apt,988,10000,300,4,3,2,3,0,NA
PID_00556,75091963,PT,Apartment,Entire home/apt,65,NA,15,4,1,2,1,119,94
PID_00557,15739069,AU,Apartment,Entire home/apt,200,1300,275,4,2,3,1,25,81
PID_00558,70570922,AU,Apartment,Entire home/apt,370,500,NA,8,3,6,1,46,90
PID_00559,3535482,BR,Townhouse,Private room,101,0,0,2,1,1,1,64,98
PID_00560,3696379,BR,Apartment,Private room,63,341,50,2,1,1,1,0,NA
PID_00561,1713791,US,Apartment,Entire home/apt,149,0,75,4,1,2,1,36,89
PID_00562,75233949,BR,Apartment,Entire home/apt,1044,5595,NA,6,3,5,3,0,NA
PID_00563,75293199,BR,Apartment,Entire home/apt,1865,NA,NA,4,2,3,2,0,NA
PID_00564,27569469,US,House,Private room,95,NA,30,2,1,1,1,120,98
PID_00565,75333955,AU,Townhouse,Private room,80,200,40,2,2,1,1,35,90
PID_00566,49073624,BR,Loft,Entire home/apt,172,0,150,4,0,2,1,35,98
PID_00567,64702170,US,Condominium,Entire home/apt,150,0,110,4,0,1,1,8,93
PID_00568,7218242,ES,Apartment,Entire home/apt,63,0,50,4,2,2,1,320,94
PID_00569,2220420,PT,Apartment,Entire home/apt,70,0,0,7,2,3,1,111,95
PID_00570,75473030,AU,Serviced apartment,Entire home/apt,205,400,50,3,0,2,1,97,98
PID_00571,40914732,HK,Apartment,Private room,267,0,100,1,1,1,1,0,NA
PID_00572,41201909,BR,House,Shared room,116,341,150,1,1,4,3.5,1,100
PID_00573,22356389,AU,House,Private room,50,NA,NA,2,1,1,1,0,NA
PID_00574,35555190,AU,House,Private room,151,150,50,2,1,1,1,0,NA
PID_00575,5172242,BR,Apartment,Entire home/apt,261,NA,130,4,1,2,1,5,96
PID_00576,8961407,US,Apartment,Entire home/apt,375,1000,160,4,2,2,1,40,96
PID_00577,51254801,AU,Apartment,Entire home/apt,254,500,80,4,2,2,1,1,100
PID_00578,33405426,HK,Apartment,Entire home/apt,597,1000,200,2,1,2,1,0,NA
PID_00579,75864365,BR,Apartment,Entire home/apt,373,NA,187,4,1,1,1,2,90
PID_00580,75620994,ES,Apartment,Entire home/apt,75,1100,65,2,1,1,2,5,96
PID_00581,73673210,US,House,Entire home/apt,55,100,60,6,3,5,1.5,16,85
PID_00582,15078728,BR,Apartment,Entire home/apt,701,1000,100,2,1,1,2,1,100
PID_00583,75978874,BR,Villa,Entire home/apt,451,NA,100,3,2,2,1,0,NA
PID_00584,50345502,ES,Apartment,Entire home/apt,90,150,60,6,2,3,1,67,100
PID_00585,76103018,CA,Condominium,Entire home/apt,181,671,94,3,1,1,1,8,95
PID_00586,76140590,TR,Apartment,Private room,158,NA,NA,1,1,1,1,0,NA
PID_00587,1422607,BR,Apartment,Entire home/apt,149,400,150,4,1,1,1,54,96
PID_00588,76233847,BR,Apartment,Entire home/apt,2238,3730,NA,6,0,4,2,0,NA
PID_00589,18321166,BR,Apartment,Entire home/apt,201,0,80,4,1,3,1,38,97
PID_00590,3990316,BR,Apartment,Entire home/apt,1000,2000,200,4,2,2,1.5,0,NA
PID_00591,76416514,BR,Apartment,Entire home/apt,1306,13055,261,4,2,2,2,0,NA
PID_00592,31651673,US,Apartment,Private room,90,0,30,2,1,1,1,24,99
PID_00593,43793840,US,Condominium,Entire home/apt,118,100,98,3,0,2,1,29,84
PID_00594,76583821,BR,Apartment,Entire home/apt,373,1865,187,2,1,1,1,0,NA
PID_00595,19887538,PT,Apartment,Entire home/apt,40,0,20,4,1,2,1,103,98
PID_00596,4996789,US,Apartment,Entire home/apt,142,0,75,2,1,1,1,130,91
PID_00597,13551290,HK,Apartment,Entire home/apt,848,NA,200,2,1,1,1,0,NA
PID_00598,75880256,AU,Apartment,Entire home/apt,230,250,0,2,1,1,1,10,86
PID_00599,76721545,AU,Apartment,Entire home/apt,188,NA,69,6,2,2,2,105,98
PID_00600,76728312,BR,Apartment,Entire home/apt,1119,1492,NA,5,2,5,2,2,100
PID_00601,76874677,US,House,Entire home/apt,425,480,200,8,3,4,3,32,99
PID_00602,7104890,TR,Hostel,Shared room,84,NA,NA,4,1,1,1,0,NA
PID_00603,76935791,PT,Serviced apartment,Entire home/apt,60,100,0,3,1,2,1,16,99
PID_00604,17289096,PT,Apartment,Entire home/apt,60,300,0,4,1,2,1,69,95
PID_00605,21494266,US,Loft,Entire home/apt,225,550,130,4,1,1,1,12,89
PID_00606,1252131,US,Apartment,Entire home/apt,199,600,80,2,1,2,1,34,97
PID_00607,38107133,BR,Guesthouse,Entire home/apt,142,NA,100,4,1,2,2,6,100
PID_00608,25410835,US,Apartment,Entire home/apt,139,NA,50,3,1,1,1,8,94
PID_00609,12875303,BR,Apartment,Private room,149,NA,63,4,1,2,2,3,100
PID_00610,73432322,AU,Apartment,Private room,38,400,20,1,1,1,1,0,NA
PID_00611,77370287,CA,Apartment,Entire home/apt,75,500,0,4,2,2,1,4,100
PID_00612,834095,PT,Apartment,Entire home/apt,33,0,26,3,1,2,1,110,96
PID_00613,64623032,HK,Apartment,Entire home/apt,1751,3000,400,2,1,1,1.5,31,99
PID_00614,4204592,CA,Condominium,Entire home/apt,102,0,0,4,2,2,1,66,98
PID_00615,40414834,ES,Apartment,Private room,40,NA,NA,2,1,1,1,66,99
PID_00616,42329664,AU,Apartment,Entire home/apt,199,200,125,5,2,2,2,1,80
PID_00617,77669220,PT,House,Private room,17,0,23,2,1,1,1,46,90
PID_00618,25653124,BR,Apartment,Entire home/apt,104,400,170,6,1,4,1,22,95
PID_00619,376947,US,Condominium,Entire home/apt,145,0,150,2,1,2,1,5,84
PID_00620,6445320,US,Apartment,Private room,125,250,25,2,1,1,1,2,100
PID_00621,21891204,AU,Apartment,Entire home/apt,119,200,100,2,0,0,1,206,98
PID_00622,8511821,ES,Apartment,Private room,67,150,20,2,1,1,1,66,91
PID_00623,78122203,BR,Apartment,Entire home/apt,1865,3730,187,3,3,3,2.5,0,NA
PID_00624,6784646,AU,Apartment,Entire home/apt,161,500,100,2,1,2,1,48,87
PID_00625,78187163,US,Villa,Entire home/apt,245,300,175,2,1,1,2,80,99
PID_00626,78294770,PT,House,Entire home/apt,60,NA,20,6,3,3,2,47,88
PID_00627,48675689,PT,Apartment,Private room,14,NA,19,2,1,2,1,14,91
PID_00628,78446052,BR,Apartment,Private room,560,1679,56,2,1,2,1.5,1,100
PID_00629,78480155,BR,Apartment,Entire home/apt,317,0,373,4,1,1,1,0,NA
PID_00630,78521754,AU,Apartment,Entire home/apt,699,1000,100,8,4,4,2.5,0,NA
PID_00631,78526479,HK,Condominium,Entire home/apt,785,1570,157,2,1,1,1,0,NA
PID_00632,3599914,US,Apartment,Entire home/apt,175,500,50,2,1,2,1,57,94
PID_00633,14073279,AU,Apartment,Entire home/apt,125,350,80,2,0,1,1,92,97
PID_00634,12243051,CA,Apartment,Entire home/apt,177,400,132,6,3,3,1,18,87
