text,source,brand,doc_id
"Ich war der App so dankbar. Sie verhalf mir über die Pandemie, um Fitness, Kraft und Beweglichkeit zu halten, auch aufzubauen und zu verbessern. Gerade mit professionellem Equipment wie Plyoboxen, Slingtrainer, Langhanteln, Kettlebells etc. Dazu entstand praktisch parallel mein Home-Fitnesstudio mit reichlich Equipment spezifisch von der App benötigt. Nike hat nun nahezu alle Workouts mit vollständigem Equipment entfernt und durch diese psychogutgelaunten Trainervideos ersetzt, die allesamt mit künstlicher Aufgekratztheit und mieser Synchro glänzen und kein weiteres Equipment (von Kurzhanteln abgesehen) nutzen. Das wenige benötigte Equipment wird nicht wirklich beschrieben, was bei unterschiedlichen Plyobox-Übungen gut wäre (wenn man die falsche holt, nervt es).
Das macht mich ehrlich traurig, da die älteren Workouts sehr explizit und methodisch aufgebaut waren, also ALLE einzelnen Übungen einsehen konnte und das Equipment viel Geld gekostet hat. Deren Entscheidung zum Entfernen dieser Workouts verändert meinen Bezug zur Marke Nike. Gerne erwarb ich sonst auch Kleidung über den Nike-Shop, schon aus einer Art loyalen Dankbarkeit. Da diese App mich mit meinem Equipment nun im Regen stehen lässt, kann ich keinen Hehl aus meiner Enttäuschung machen.",App Store (DE),Nike,10241926809.0
"Stürzt dauernd ab und Daten liessen sich nicht übermitteln. Ich habe während dem joggen anderes zu tun als dauernd auf dem iPhone rumzutippen.
Ich freue mich auf die nächste Version!",App Store (CH),Under Armour,10242411.0
User,App Store (CA),Adidas,10242864580.0
"Good app, recent update making the app crash and I am unable to do any workouts",App Store (AU),Nike,10244621199.0
I tried the app for four days and after finishing my workout the app froze. And doesn’t work more.,App Store (CA),Nike,10246436336.0
I love u,App Store (CA),Adidas,10246610050.0
Simple yet sufficient. Very good app.,App Store (CA),Under Armour,10247263171.0
Used this app nearly every day until last week when the new update was released now it won’t work at all! Very frustrating as I am halfway through a program. Please fix asap,App Store (GB),Nike,10248471681.0
"Like others have said, the app doesn’t work anymore and it isn’t being fixed. It just won’t open, if you delete and re download the app you sign in and it just crashes again.",App Store (GB),Nike,10252088459.0
Hasn’t worked on iphone13 since ios 16.6 update no help from either apple or nike. Very disappointing,App Store (CA),Nike,10254345083.0
"Love this app , great for keeping track of my running",App Store (FR),Under Armour,1025541042.0
"Promo rentrée pour 2 articles ne se valide pas sur les deux modèles de cuissard 
Dommage .. acheté qu un seul alors que le modèle marathon bmw semblait sympa pour un complément",App Store (FR),Adidas,10256188616.0
Won’t let me register for today’s game match ball. Very disappointing. App is not particularly intuitive. Just wasted my time.,App Store (AU),Adidas,10259857934.0
"Réactif, précis, facile à utiliser. Mon seul regret: des fonctions premium super mais payante. Mettez les gratuites svp!!!!",App Store (FR),Under Armour,1026080083.0
"Excellente application, je m’en sers depuis des années",App Store (FR),Under Armour,10261530331.0
"Toujours casquer !
Marre !!",App Store (FR),Adidas,10261723166.0
"L’app Adidas est bien faite mais on subit beaucoup trop les lenteurs d’affichage, c’est dommage ; surtout en utilisant l’app avec une connexion Fibre…",App Store (FR),Adidas,10263789831.0
"Premier essai. Rien à redire. Cette application fonctionne à merveille. Je la recommanderais sans problème.

First time I tried this app. It worked a treat. Would definitely recommend.",App Store (FR),Under Armour,1026444019.0
"You have to have a better way of telling people when a product is sold out. 

I tried to pay and all it kept saying was oops something went wrong, until I kept removing items, then it took my payment for one of the several items I had!",App Store (CA),Adidas,10264761787.0
"Does what it says on the tin , plus more if you wish .",App Store (GB),Under Armour,10268203024.0
"Now I can’t open it, I tried different things and delete it and re install it but no is not workin mg",App Store (CA),Nike,10269874387.0
Adidas>Nike,App Store (FR),Adidas,10270467831.0
Thank you for thid app i’ an avtive member and i love seeing new releases etx,App Store (FR),Adidas,10270960167.0
App is easy to use. But payment can be a little glitchy,App Store (CA),Adidas,10272988111.0
"App is OK, but if something is wrong with an order, chat support is broken, phone is never answered and help links don’t work.",App Store (AU),Adidas,10274336453.0
App won’t let me input an Australian address.,App Store (AU),Adidas,10279220274.0
Bon application mais elle met beaucoup de temp à charger,App Store (FR),Adidas,10280031086.0
"I run with an old iPhone 5s running iOS 12.5.7. Map My Run now says I must update the app to continue to use it. If I try to update, it says the latest version requires iOS 14 but that I can update to the latest compatible version. But when I choose that option nothing happens. So it seems I need to find another app to record my runs.",App Store (GB),Under Armour,10282389300.0
Very good!,App Store (DE),Under Armour,1028354309.0
"Ich bin mit dem Umfang und der Art und Weise der App wirklich sehr zufrieden. Doch seit einigen Tagen komme ich einfach nicht mehr in die App. Sie stürzt direkt nach dem NTC Logo Bildschirm ab. Eine erneute Installation lässt mich mich zwar anmelden, danach ist der Bildschirm mit meinem aktuellen Programmfortschritt jedoch auch eingefroren und stürzt ab. Anscheinend bin ich nicht der einzige, da eine Menge kürzlichen Rezensionen das gleiche beschreiben. Bitte ganz schnell beheben, damit wir wieder mit eurer App trainieren können! 💪🏻",App Store (DE),Nike,10283775088.0
If I could give 0 stars I would cause this app has been broken for weeks. New update released last hour does nothing to fix it. Total nonsense,App Store (GB),Nike,10284385078.0
Super appli pour aller courir à l'étranger,App Store (FR),Under Armour,1028459525.0
"The address in confirmation email I got for 4 times were all incorrect even I do have the correct one in my file. 
No one ever answered the online chat or even if there was, will cut off in the middle of the conversation and you have to wait another 5hrs to get connected. Not to mention the customer service phone line, maybe 24 hrs?",App Store (AU),Adidas,10284909020.0
"I loved the previous Nike training app it helped me loose 10 kg

I hate the new class format it’s horrible please bring the old workout back I beg you",App Store (AU),Nike,10285470728.0
"J’ai découvert cette appli il y a une semaine et c’est top ! Je reprends le sport à mon rythme. J’ai fais 3 séances de sport en une semaine !
C’est dommage que depuis 3 jours elle ne fonctionne plus 😔",App Store (FR),Nike,10285777190.0
"I have been religiously using this app for 2 years. Yesterday it froze on me and no amount of software updates, deleting, downloading and switching off my phone seem to fix the issue. Have called Nike and they don’t have any answers. Really disappointed. And missing my daily workouts.",App Store (GB),Nike,10286406891.0
"Commande rapide, nouveauté, des promos régulière",App Store (FR),Adidas,10286880709.0
"Die Übungen sind gut, wenn auch die Auswahl der Programme etwas unübersichtlich ist. Leider kann man die Videos nur in seiner Heimatsprache sehen, ich würde den Originalton englisch bevorzugen, aber die app ignoriert die Einstellung auf Englisch.
Ausserdem ist es ein Rätsel, wozu die Freunde gut sein sollen, man kann weder kommunizieren noch den Fortschritt seiner Freunde sehen. Fazit: Gute Videos in verbesserungswürdigen app.",App Store (DE),Nike,10287378669.0
I love this app!!  BUT froze up and after many attempts to fix based on all the advice I could  find - including multiple reinstalls - it still doesn’t work!!  Very lovely support team members but after elevating to the Elite Team - no response! Very frustrating!!!  Seems I’ll have to find a different app.,App Store (CA),Nike,10290330080.0
The app is not letting me sign in. Keeps showing the same error code,App Store (AU),Adidas,10291771103.0
It’s been two weeks and I still haven’t got my order they I called them and they said I have to wait a another 1-2weeks,App Store (AU),Adidas,10291999494.0
Je ne sais pas pourquoi l’appli charge 3 à 5s pour chaque action,App Store (FR),Adidas,10292094912.0
"Support says they are aware of the issue and will get to it in the order the complaint was received. It has been two weeks.   I guess because it is free it is not a high priority or it is a very serious issue. They have gone quiet on me when I pressed for a estimated time. So, I am using the Adidas’s App. as an alternative.  It is different but good.  Rating is an indication of support. I actually like the NTC app.",App Store (CA),Nike,10293522436.0
